Word,ExpectedRate
combustible,3
comfortable,3.881025064
comfortably,3.804425816
comforting,3.714033012
comfortingly,4.557034656
comfy,3.913322699
comic,3.456651648
comical,3.116940148
comically,2.456375102
coming,5
commanding,4.715507074
commendable,3.120568154
commensurate,2.16248327
commercial,3.366095708
commercially,3.708537388
committed,3.241647326
commodious,4.386034674
common era,2.565545619
common,3.269277505
commonly,3.195667609
commonplace,3.016942822
commonsense,3.478789035
commonsensical,4
communal,3.257153887
communally,4
communicable,4.386034674
communicational,4
communicative,2.550868323
communist,2.344043317
communistic,5
commutable,5
compact,3.619986194
compactly,4
companionable,5
comparable to,3.227376655
comparable with,3.676437864
comparable,3.274807882
comparably,2.445619357
comparative,3.144306357
comparatively,3.304205856
compartmental,4
compassionate,3.381129883
compassionately,3.186725941
compatible,3.107352473
compatibly,1
compelling,3.723880539
competent,2.792167024
competently,2.763323642
competitive,3.318234824
competitively,3.091595721
complacent,3.749009239
complacently,5
complementary,3.641007219
complete,2.864443553
completely,2.631281715
complex,3.409279375
complexly,5
compliant,3.760492597
complicated,3.269368587
complimentary,3.814706175
composite,3.263250191
compositional,4
compound,5
comprehensible,4.511482475
comprehensive,3.742766083
comprehensively,4.790467918
compulsive,3.456102457
compulsively,3.975527305
compulsory,4.575391618
computational,4.194875882
computationally,4
con,3.223421134
conceivable,3.696614376
conceivably,2.967001772
concentrated,4.676987447
concentric,5
concentrical,4
conceptual,3.971916337
conceptually,4.715507074
concerned,3.299195825
concerted,2.810349469
conciliatory,3.371104373
concise,4.179368684
concisely,4.04759868
conclusive,2.915002632
conclusively,3.973843847
concomitant,3.371104373
concrete,2.968406684
concretely,4.386034674
concurrent,4.068420139
concurrently,4.611181062
condescendingly,1.372520912
conditional,2.836733239
conditionally,4
conducive,2.987009971
confident,3.600071093
confidential,2.03546477
confidently,3.452326199
conformable,5
confrontational,1.538275853
confucian,3.371104373
confused,2.603493681
confusing,2.973606773
confusingly,3.541234481
congenial,2.276913818
congenital,2.931852172
congested,1.697155506
congratulatory,3.694167667
congregational,5
congressional,3.627051897
congruent,3.053894011
conjugal,5
connected,3.37834566
connective,3
conniving,5
conscienceless,4.386034674
conscientious,3.76331727
conscientiously,5
conscious,3.688554139
consciously,4.07421139
consecutive,2.457275126
consecutively,5
consensual,3.541234481
consequent,5
consequential,3.293902311
consequently,2.575827896
conservative,3.150615536
conservatively,4.557034656
considerable,3.227485403
considerably,3.254674923
considerate,2.644174546
considerately,4
considered,1
consistent,3.090697087
consistently,3.145182199
consolatory,1
consolidated,3.204729931
consonant,3.326099916
conspicuous,2.993409045
conspicuously,4.29536327
conspiratorial,2.844083418
constant,2.788630592
constantly,2.917750662
constitutional,3.442854237
constitutionally,2.196953157
constitutive,5
constructive,2.943080211
constructively,4.386034674
consumable,2.563828513
consummate,4.40623131
consumptive,5
contagious,2.962550685
contemplative,3.859549155
contemporaneous,4.715507074
contemporaneously,5
contemporary,3.565338481
contemptuous,2.380055972
contemptuously,1
content,3.058577387
contented,4.334319497
contentedly,5
contentious,3.339039155
contestable,1
contextual,2.980608798
contextually,5
contiguous,1.697155506
continental,3.630782058
contingent on,1.72522749
contingent,1
continual,2.765170033
continually,2.770015117
continued,2.406964871
continuous,3.036909821
continuously,2.66904878
contorted,2.518492094
contractual,3.243995831
contractually,5
contradictory,2.886493166
contrary,3.060992441
contributory,4
contrite,1.753996714
contrived,2.17019605
controllable,4.790467918
controlled,2.967290951
controlling,3.502232531
controversial,3.335866522
controversially,5
convenient,3.634162579
conveniently,3.425237102
conventional,3.365468664
conventionally,3.395883526
conversant,4.386034674
conversational,4.057676638
conversationally,4.386034674
converse,1
conversely,2.518492094
converted,2.84423427
convertible,4.163956799
convinced,3.144696231
convincing,3.094144057
convincingly,4.02096388
convivial,3.495002888
convoluted,2.733051957
cookie-cutter,2.950445642
cool,3.250613967
coolly,2.12584132
cooperative,3.563096742
copasetic,2
copious,2.830190447
copiously,4
coral,4.386034674
cordial,3.833860394
cordially,4.053508381
cordless,3.276198355
corn-fed,3.188323523
corned,4.557034656
corny,2.406394125
coronary,2.989359586
corporal,2.276124272
corporate,3.033474561
corporeal,5
correct,2.896432829
correctable,2.554986914
correctional,1
corrective,3.521425615
correctly,2.703486659
correlated,4.386034674
corresponding,3.693765901
correspondingly,3.556591943
corroborative,3.541234481
corroded,2
corrosive,3.143112189
corrugated,3
corrupt,2.897473228
corrupted,2.318594396
corruptible,1
cortical,3.371104373
cosily,4
cosmetic,2.423959226
cosmetically,5
cosmic,3.748736107
cosmological,4
cosmopolitan,5
cost-effective,4.611181062
cost-plus,4
costa rican,5
costless,3
costly,3.436838717
cosy,3.895974125
counter,3.186989513
counter,2.593726381
counterfactual,5
counterintuitive,3.786254896
counterproductive,3.039594837
countless,2.841202191
courageous,4.64950657
courageously,3.524706751
courteous,3.853277466
courteously,3.758772518
covered,3.151937131
covert,2.576493621
covertly,1.72522749
coveted,3.911726269
cowardly,2.268578883
coy,3.396598446
cozily,4.386034674
cozy,4.224667404
crabby,3.387171446
craftily,5
crafty,2.861152896
craggy,1
cramped,2.894400358
cranial,4.194875882
cranky,4.40623131
crappy,1.692851929
crass,2.304152828
crazily,2.583542611
crazy,3.179979795
creaky,3.299327068
cream-colored,4
creamy,4.17418704
creative,3.512542642
creatively,3.744922606
credible,2.608219263
credibly,4.041827698
creditable,5
creditably,5
credulous,2.843240949
creepy,2.177925796
criminal,3.098598843
criminally,2.907975487
crimson,4.557034656
cringing,5
crippling,3.075565743
crisp,3.825756948
crisply,4.511701454
crispy,2.925545187
critical,3.358551211
critically,2.850526865
crooked,2.720860822
cross-cultural,5
cross-eyed,5
cross-town,3.387171446
cross,3.22245237
crossbred,1
crosstown,4
crotchety,5
crowded,3.539028568
crowned,2.196953157
crowning,3.438525424
crucial,3.569700518
crucially,2.477406168
cruciferous,4
cruddy,1.957406721
crude,2.505320983
crudely,2.116044124
cruel,3.022978515
cruelly,2.836752069
crummy,3.20569478
crumpled,2.72678161
crushed,2.193933921
crushingly,1.712998162
crusty,2.530466489
cryogenic,5
cryptic,3.409448315
crystal clear,4.018106428
crystalline,2.716824324
cuban,2.811132016
cubic,2.583542611
culinary,4.426242945
culpable,2.205110347
cultural,3.441166283
culturally,3.510748681
cultured,1.697155506
cum laude,2
cum laude,2
cumbersome,3.250566784
cumulative,4.02747242
cumulatively,2
cunning,3.836171377
cunningly,5
curable,2
curative,2
curious,3.158616592
curiously,3.052325882
curly,3.032526623
curmudgeonly,5
current,3.311133377
currently,3.116958358
curricular,5
cursed with,3.541234481
cursorily,2
cursory,3.062934713
curt,1.996803672
curtained,2
curtly,1.881316742
curved,2.669134697
curvy,3.124955804
cushy,4.106407217
custodial,4
custom-built,5
custom-made,3.042210601
customarily,2.394258351
customary,3.50002475
cut off,2.81854256
cut out,2.757350786
cut up,2.522791099
cut-and-dry,5
cut-price,4
cut-rate,2.583542611
cut,5
cute,3.21480397
cutely,5
cutthroat,4.715507074
cutting-edge,3.143112189
cyclic,4.386034674
cyclical,4.557034656
cylindrical,2.630237945
cynical,2.874493607
cynically,2.355188357
cystic,2
czech,3.851923716
daft,5
daily,3.645737705
daily,3.601918811
dainty,4
damaged,2.455161546
damaging,3.02257405
damn,2.518804166
damn,2.951377497
damned,2.328663949
damning,4.386034674
damp,2.123503164
dandy,2.630237945
dangerous,2.701177761
dangerously,2.286540568
danish,3.521838742
dank,1.956119805
dapper,5
daring,3.526889728
daringly,5
dark-skinned,2.554986914
dark,2.782844241
darkish,5
darkly,3.570672258
darwinian,3.326099916
dashing,4
data-based,3
dated,2.917843917
dateless,2.113562375
daunted,5
daunting,3.889390775
dauntless,5
day after day,3.408066357
day by day,3.386377032
day in and day out,2.26941936
day in day out,4
day-by-day,2.187366277
day-old,2.411688837
day-to-day,3.919025497
dazed,3
dazzling,3.829730297
dazzlingly,3.851923716
de facto,3.395057717
de facto,3.395057717
de luxe,4.194875882
de rigueur,4.386034674
dead on target,5
dead set,4.557034656
dead-end,1.893448878
dead-on,3.962416468
dead,2.865208709
deadly,3.488539591
deadly,5
deadpan,4.653531998
deaf,2.387490085
dear,4
dear,3.363541582
dearly,3.362064234
deathly,2.64425098
debased,5
debatable,3.889390775
debilitated,2.554986914
debilitating,4
debonaire,5
decadent,3.776084736
deceased,3.293338301
deceitful,1.546686995
deceitfully,4
deceivingly,5
decent,2.983146261
decently,3.270070772
deceptive,2.014404783
deceptively,3.517511291
decided,3
decidedly,2.968839425
decimal,5
decipherable,5
decisive,3.305609355
decisively,4.194875882
declarative,5
decomposable,5
decorative,2.986537059
decrepit,4
dedicated,3.849498694
deducible,5
deductive,4.132110745
deep down,3.852542818
deep-fried,5
deep-rooted,2
deep-sea,2
deep-seated,4.034332942
deep,3.430994584
deep,3.661760313
deeply,3.379099162
defamatory,4
defective,1.963971462
defenceless,1
defenseless,2.321693779
defensible,4.386034674
defensive,2.176320263
defensively,1.893448878
deferential,5
defiant,2.419560617
defiantly,4.09402078
deficient,1.824104789
definite,3.459704668
definitely,3.794064333
definitive,3.559630887
deflated,5
deflationary,3.371104373
deft,3.753458102
deftly,4.025038579
defunct,2.533532505
degenerative,4.181233678
degraded,2.031088514
degrading,5
delayed,3.348880828
delectable,4.882973562
deleterious,3.911726269
deliberate,2.844443609
deliberately,2.823142322
deliberative,3.799770825
delicate,3.788668744
delicately,5
delicious,4.131533363
deliciously,3.900512091
delighted,4.250928435
delightful,4.335320165
delightfully,4.145114323
delineated,4.386034674
delinquent,4.094852855
delirious,2.954580645
deliriously,4.173270507
deliverable,5
delusional,2.238214126
delusory,1
deluxe,3.337318658
demagogic,5
demeaning,2.062001661
demented,4.653531998
democratic,3.442378926
democratically,3.766278053
demographic,3.298592501
demonic,3.481075727
demonstrable,4.715507074
demonstrably,5
demonstrative of,4
demonstrative,4.557034656
demonstratively,4
denatured,5
denominational,4.790467918
dense,3.107947224
densely,2.582068527
dental,2.541094013
departmental,4.653531998
dependable,2.791649254
dependably,5
dependant on,2.640220924
dependant upon,2.583542611
dependant,2.860458813
dependent on,3.277860335
dependent upon,3.230074406
dependent,3.168933626
depending on,3.29280497
deplorable,1.594509391
deplorably,5
depopulated,4
depressed,2.81981624
depressing,2.364558318
depressingly,1.92087946
derivative,2.607696702
derogatory,2.106597324
descriptive,3.078463338
descriptively,2.187366277
deservedly,3.910375864
deserving,3.307482323
desirable,3.21896071
desirous,5
desolate,3.024975627
desolately,5
desperate,2.634646082
desperately,2.775412103
despicable,3.225784819
despondent,4
despotic,2.518492094
destitute,1.726966892
destructible,3
destructive,3.177398856
destructively,5
desultory,4
detachable,4.386034674
detached,3
detailed,3.663253647
detectable,2.533532505
determined,3.646085135
determinedly,2.116044124
deterministic,2.838680275
detrimental,3.233343661
detrimentally,4
devastating,3.049725839
developed,2.66851827
developing,5
developmental,2.57442813
developmentally,2.544223534
deviant,2.720444302
devilish,4.239183994
devilishly,3.679274827
devious,3.428262106
deviously,4
devoid,2.474111377
devoted,3.005841228
devotional,4.715507074
devout,3.119835673
devoutly,2.564606566
dexter,3
dexterously,5
dextrous,1.753996714
diabetic,3.41610118
diabolic,4
diabolical,3.581937937
diabolically,5
diagnostic,2.950237918
diagonal,3.756623321
diagonally,3.833564533
dialectical,5
diametric,4
diametrically,4.248203656
diaphanous,4
dicey,2.958472167
dichotomous,4.239183994
dickensian,5
dicky,5
dictatorial,2.242771157
didactic,3.215470362
didactical,4
die-hard,2.835800364
dietary,3.62598739
dietetic,5
different,3.181861321
differential,4.557034656
differentially,5
differently,3.253830673
difficult,3.182809875
diffidently,5
diffuse,4.386034674
digestible,3.878500811
digestive,3.430079807
digital,3.187438481
digitally,2.073079053
dignified,4.523882943
digressive,4.386034674
dilapidated,1.947474983
diligent,3.166978416
diligently,2.701593496
diluted,2
dim-witted,1.179331261
dim,2.672216874
dimensional,2.434679011
diminished,3.541234481
diminutive,5
dimly,2.842178498
dingily,2
dingy,2.180179323
dinky,4.444005181
diplomatic,3.904753837
diplomatically,1.712998162
dire,2.56101097
direct,3.475530828
direct,3.597873985
directional,2.977037542
directly,3.165521453
dirt cheap,4.122153695
dirty,1.872058158
disabled,2.571982845
disadvantaged,4.132110745
disaffected,4.132110745
disagreeable,2.354084334
disappointed,2.35577467
disappointing,2.198637902
disappointingly,2.48994735
disastrous,3.021293381
disastrously,3.889390775
discernable,2.8561943
discernible,2.709403656
discerning,3.122137497
disciplinary,2.909975885
disciplined,4.038614504
discombobulated,1.72522749
disconcerting,3
disconcertingly,4.653531998
discontented,5
discontinued,1.697155506
discontinuous,3.371104373
discordant,1.823538297
discouraging,2.616678604
discourteous,2.542278548
discoverable,4
discredited,2.116044124
discreet,3.488269766
discreetly,3.602917192
discrete,4.168805572
discretionary,5
discriminate,2.843240949
discriminative,2
discriminatory,3.679274827
discursive,3
disdainful,5
disdainfully,2
diseased,3.764092411
disembodied,4.557034656
disenchanted,3.541321843
disenfranchised,2.196953157
disfigured,5
disgraceful,1.670869868
disgracefully,4.386034674
disgruntled,2.555061937
disgusted,1.717218368
disgusting,1.581831203
disgustingly,2.10825128
disheveled,2.470745901
dishonest,1.900251446
dishonorable,2.583542611
dishonorably,2
dishy,4.386034674
disinfectant,3
disingenuous,2.046410858
disingenuously,1.466403084
disinterested,2.099165829
disinterestedly,4
disjoint,1
disjointed,2.06324005
disliked,2.076162334
disloyal,3.371104373
dismal,2.273585387
dismally,1.466403084
dismayed,2.633161476
dismaying,3
dismissive,2.250469292
disordered,4
disorderly,1.2004972
disorganised,1.442917783
disorganized,1.951571231
disoriented,3.753458102
disparate,3.90919026
dispassionate,2.533532505
dispassionately,4
displeased,1.83297305
disposable,2.891976592
disposed,2.909801269
disproportionate,4.265075685
disproportionately,3.453894806
disputable,4
disputed,3.541234481
disquieting,2.639382214
disquietingly,4
disreputable,1.753996714
disrespectful,1.839706979
disrespectfully,1.304123645
disruptive,3.462891625
dissatisfied,1.906885913
dissident,5
dissimilar,5
dissonant,5
distant,3.252879746
distasteful,1.886008016
distinct,3.036514382
distinctive,3.158439692
distinctively,2.550868323
distinctly,2.893696076
distinguishable,4.715507074
distinguished,3.593473436
distorted,2.136641573
distraught,3.2853447
distressed,2.156876682
distressing,2.598016868
distressingly,4
distrustful,4.053508381
disturbed,2.66111421
disturbing,3.056135395
disturbingly,3.69555705
divergent,2.639382214
diverse,3.281004463
diversely,5
diversified,4.099926627
diversionary,3.721217053
divided up,2.852940633
divine,3.733516235
divinely,3.511620788
divisive,2.584680255
dizzy,2.416124995
do-it-yourself,3.536271391
do-nothing,4.386034674
doable,3.959828793
docile,4.557034656
doctoral,3.873690618
doctrinal,2.598502134
doctrinally,1.697155506
dodgy,3.314718812
dog-eared,4.856593539
dogged,4.248203656
doggedly,4.113786681
dogmatic,2.640061046
dogmatically,2
doled out,4.557034656
doleful,5
dolefully,3
dolled up,4.386034674
dome-shaped,5
domed,4
domestic,3.432023543
domestically,3.301874137
domesticated,1.697155506
dominant,3.1299495
domineering,2.187366277
dominican,3.889390775
done for,3.163410464
done with,2.919325004
doomed,2.197103964
door-to-door,3.116717574
dormant,4.430039571
dostoevskian,5
doting,2
dotted,1.431183516
double time,1
double-bedded,2.984041596
double-breasted,2
double-dealing,5
double-edged,4.041827698
double-spaced,4
double,3.08699471
double,2.961515943
