,Word,Tag,ExpectedRate
924,agreed,n,4.35935085868
925,agreement,n,5.64625012752
926,agren,n,3.90717815394
927,agressive,a,5.99985697518
928,agresti,n,6.33783067435
929,agricultural,a,6.27132166306
930,agriculture,n,4.77433330956
931,agrin,n,7.59683210225
932,agrippa,n,7.84074455372
933,agrippina,n,1.962480921
934,agro,n,6.73692810598
935,aground,a,5.37652299561
936,agry,n,7.47492857869
937,agua,n,6.85442358431
938,aguilera,n,5.661810245
939,aguirre,n,7.67542666157
940,aguirresarobe,n,7.48728414186
941,agustin,n,5.55025817813
942,agustina,n,6.96232840486
943,agutter,n,6.27877586891
944,ah,a,3.56076455621
945,ah,n,4.98758740919
946,ah,r,5.0671433433
947,ah,v,5.08203874514
948,aha,n,4.58106249181
949,ahab,n,6.11761615038
950,ahead,n,5.0504692693
951,ahead,r,5.54505138774
952,ahem,n,4.87656109501
953,ahern,n,5.91982734532
954,aherne,n,5.53314699597
955,ahh,n,4.81486383983
956,ahh,v,3.67404987903
957,ahhh,n,4.73319890981
958,ahhhh,n,4.72683308742
959,ahhhhh,n,4.08965044162
960,ahhhhhh,n,3.29749684171
961,ahhhhhhh,n,3.59332119425
962,ahhs,n,5.55630624376
963,ahistorical,a,3.61948007438
964,ahlberg,n,6.56294893565
965,ahlstedt,n,8.19326333169
966,ahm,n,4.8380673752
967,ahmad,n,6.67182137123
968,ahmed,n,6.16952802568
969,ahmet,n,4.16941792523
970,ahn,n,6.08722906985
971,ahna,n,5.58204653345
972,ahnold,n,5.26545016851
973,ahnuld,n,4.59498949434
974,ahola,n,7.05959612157
975,ahold,n,4.96777201125
976,ahov,n,6.21096361088
977,ahoy,n,5.15282141291
978,ahuja,n,6.91168324516
979,ahx,n,6.16084521406
980,ai,n,5.47330193296
981,ai,v,4.91220195011
982,aicn,n,4.9961403614
983,aid,n,5.69091684803
984,aid,v,6.21988105482
985,aida,n,6.11139759706
986,aidan,n,5.26598778572
987,aide,n,5.95126469514
988,aiden,n,4.86923716921
989,aidid,n,7.61235467075
990,aiello,n,6.59070420238
991,aigin,n,8.54744712562
992,aika,n,5.47298117594
993,aikawa,n,7.3798606788
994,aiken,n,6.28869383385
995,aikido,n,5.03611027873
996,ail,n,6.07020299128
997,ail,v,6.19598832714
998,aileen,n,6.73772856856
999,ailing,a,7.23000735242
1000,ailment,n,5.80274516094
1001,aim,n,5.33246936037
1002,aim,v,4.90441987003
1003,aime,n,5.76941748737
1004,aimee,n,6.26751792614
1005,aimes,n,6.41122673738
1006,aimless,a,4.27906072641
1007,aimlessly,r,4.00750038054
1008,aimlessness,n,5.48814074419
1009,ain,n,5.10593172936
1010,aint,a,4.73612348185
1011,aint,n,4.97911718667
1012,aint,v,4.48710529604
1013,aip,n,5.14784467451
1014,air,n,5.49751519181
1015,air,v,6.19801508712
1016,airbag,n,4.7891135571
1017,airbags,n,4.85820508919
1018,airbase,n,5.35067993284
1019,airbender,n,6.55739540054
1020,airborne,a,5.06336588552
1021,airborne,n,5.41852017903
1022,airbrush,v,4.07776607454
1023,airbrushed,a,4.74576126554
1024,airbus,n,4.7852411106
1025,aircraft,n,4.88355403707
1026,aircrew,n,6.52788391088
1027,aire,n,6.62777820343
1028,airfield,n,5.36732482004
1029,airforce,n,5.23908375897
1030,airhead,n,4.70740417951
1031,airheaded,a,4.7205195283
1032,airing,n,6.07039794189
1033,airless,a,5.52957862482
1034,airlift,n,5.2354253712
1035,airlift,v,5.5676428927
1036,airline,n,5.11894273518
1037,airliner,n,5.05329943419
1038,airlock,n,4.28770829646
1039,airman,n,6.22362414987
1040,airplane,n,5.11154919628
1041,airplay,n,7.0137549966
1042,airport,n,5.54829403628
1043,airship,n,6.23775437592
1044,airspace,n,4.27749248285
1045,airstrip,n,5.52566961058
1046,airtight,a,6.79518192719
1047,airtight,n,5.83832892192
1048,airtime,n,5.00267629242
1049,airwave,n,5.75986924601
1050,airway,n,5.31894877043
1051,airwolf,n,5.57307483591
1052,airy,a,6.37732613214
1053,airy,n,5.47696508414
1054,aisa,n,5.4493701356
1055,aish,a,5.71538438256
1056,aish,n,5.95467986341
1057,aisha,n,5.73669441514
1058,aishwaria,n,3.84058145661
1059,aishwariya,n,5.36734363814
1060,aishwarya,n,5.24153436552
1061,aisi,n,6.88389367867
1062,aisle,n,5.33961714367
1063,aisling,n,6.0621525047
1064,ait,n,7.73076353865
1065,aitana,n,6.20797425151
1066,aitd,n,3.28917890875
1067,aitken,n,7.16145661615
1068,aitraaz,n,5.4002833748
1069,aj,n,5.82093191028
1070,aja,n,5.98510739887
1071,ajax,n,4.87095465546
1072,ajay,n,5.72118731797
1073,ajihad,n,3.27935486739
1074,ajit,n,5.73192979681
1075,ajith,n,5.14687672468
1076,ajnabee,n,5.12646218468
1077,ajnabi,n,4.9762381452
1078,ak,n,5.40205676263
1079,aka,n,5.45699688283
1080,akai,n,6.28571788544
1081,akane,n,7.1700282295
1082,akari,n,7.51143475372
1083,akash,n,6.77521147455
1084,akasha,n,4.31997869673
1085,akbar,n,6.18371941691
1086,akebono,n,8.32865784208
1087,akeelah,n,7.59252474168
1088,akeem,n,7.48187912788
1089,akele,n,6.76521951637
1090,akemi,n,8.11409603163
1091,akerman,n,6.20195717658
1092,akers,n,6.57120541038
1093,akhnaton,n,6.41490975272
1094,akhtar,n,6.85848798654
1095,aki,n,6.37845557154
1096,akihiko,n,6.59068345846
1097,akihiro,n,7.61021822458
1098,akiko,n,6.68855944744
1099,akim,n,6.27850656152
1100,akima,n,5.35394615341
1101,akin,a,5.15766377091
1102,akin,n,7.45715986322
1103,akins,n,5.84622972322
1104,akinshina,n,7.06096003921
1105,akio,n,6.47947526522
1106,akira,n,7.184278233
1107,akita,n,5.84898619056
1108,akiva,n,4.58219588196
1109,akkad,n,4.59530638304
1110,akki,n,5.19142407286
1111,akron,n,6.59538666045
1112,akroyd,n,5.33359909371
1113,aksel,n,7.27058399132
1114,akshay,a,4.26232114229
1115,akshay,n,4.86099029906
1116,akshaye,n,5.33615432029
1117,akthar,n,6.60132831072
1118,akuma,n,5.41943857936
1119,akunin,n,6.68320086447
1120,akutagawa,n,7.88160213759
1121,akyroyd,n,6.13761998591
1122,al,a,5.9836663514
1123,al,n,6.07273197402
1124,al,r,5.1611848452
1125,ala,n,4.63206864297
1126,ala,v,4.05610204175
1127,alabama,n,5.93401290938
1128,alabaster,n,5.4280558836
1129,alack,n,4.06810740297
1130,alacrity,n,6.61443779772
1131,aladar,n,6.15159547671
1132,aladdin,n,6.33316429139
1133,alagaesia,n,3.53495130473
1134,alaimo,n,5.63617796588
1135,alain,n,6.21944793627
1136,alais,n,7.24846135132
1137,alakina,n,8.05646991996
1138,alamein,n,5.70118021487
1139,alamo,n,5.69811128214
1140,alan,a,5.54558208083
1141,alan,n,6.14496226012
1142,alana,n,6.39961765187
1143,alanis,n,6.227475348
1144,alanna,n,5.16200804175
1145,alar,n,7.54423209113
1146,alaric,n,5.87639652995
1147,alarm,n,4.74815409157
1148,alarm,v,5.56500398467
1149,alarmed,a,5.25844861837
1150,alarming,a,5.39808056338
1151,alarmingly,r,5.21053319228
1152,alarmist,n,4.4298450971
1153,alaska,n,5.52511396405
1154,alaskan,a,5.32106247936
1155,alastair,n,6.91035306279
1156,alastor,n,5.58191069648
1157,alatriste,n,5.61281974883
1158,alba,n,4.74510720285
1159,albania,n,5.12202263357
1160,albanian,a,5.83207678423
1161,albanian,n,4.82124111165
1162,albans,n,7.50116054536
1163,albany,n,5.63433704772
1164,albarn,n,6.84667336932
1165,albatross,n,5.66010631793
1166,albee,n,5.41071821437
1167,albeit,n,5.44426401662
1168,alberni,n,6.35615679682
1169,albert,n,6.1369277555
1170,alberta,n,6.44283005177
1171,albertine,n,8.67135471971
1172,alberto,n,6.71506762479
1173,albertson,n,6.87501069154
1174,albie,n,5.06814377099
1175,albin,n,7.07392965367
1176,albino,n,4.83671731826
1177,albion,n,8.03396705368
1178,albom,n,6.89067706749
1179,albrecht,n,7.06344618207
1180,albright,n,5.34196486768
1181,album,n,6.02143383361
1182,albuquerque,n,5.82941299196
1183,albus,n,6.43601026148
1184,alby,n,3.72332695535
1185,alcalde,n,8.40766232133
1186,alcatraz,n,5.73614688609
1187,alcazar,n,7.48171437903
1188,alchemical,a,7.484295825
1189,alchemist,n,6.62700632171
1190,alchemy,n,6.37664368705
1191,alcohol,n,5.48534281095
1192,alcoholic,a,5.78721388279
1193,alcoholic,n,5.43238907165
1194,alcoholism,n,6.35546745072
1195,alcott,n,6.64253081196
1196,ald,n,6.88486942917
1197,alda,n,5.9664861323
1198,alden,n,6.66236891487
1199,alderaan,n,6.81393093765
1200,alderman,n,6.07129671808
1201,alderson,n,7.33727764507
1202,aldiss,n,5.24024902436
1203,aldo,n,5.94320983085
1204,aldous,n,6.0084834147
1205,aldrich,n,5.8374124425
1206,aldridge,n,5.54678419879
1207,aldrin,n,6.55542456126
1208,ale,n,6.07182300266
1209,alea,n,7.33447656455
1210,aleandro,n,8.14060422276
1211,alec,a,5.39591307206
1212,alec,n,6.16633576559
1213,aleck,n,6.29977029314
1214,alegre,n,7.71917740649
1215,aleisha,n,3.92542595525
1216,aleister,n,5.24572553926
1217,alejandro,n,6.62761127758
1218,alek,n,5.60597117053
1219,aleksandr,n,6.6075954406
1220,aleksei,n,7.73063131869
1221,alert,a,5.54920193371
1222,alert,n,4.92969822306
1223,alert,v,5.22962849356
1224,alertness,n,6.70876663866
1225,alessa,n,5.91332126156
1226,alessandra,n,6.34753040761
1227,alessandro,n,6.27200500581
1228,alessio,n,7.75646230813
1229,alethiometer,n,4.53643300911
1230,alex,n,5.96794784206
1231,alexa,n,5.25167454218
1232,alexander,n,5.1490491577
1233,alexanderplatz,n,8.65611842804
1234,alexandra,n,5.94188665233
1235,alexandre,n,6.24590411945
1236,alexandria,n,6.23791995727
1237,alexei,n,7.00564631666
1238,alexi,n,4.39462584354
1239,alexia,n,4.97584195026
1240,alexie,n,7.51562165711
1241,alexis,n,5.97547359067
1242,alexondra,n,7.4839774873
1243,alexz,n,8.42021105171
1244,alf,n,5.89828187433
1245,alfa,n,6.67326244435
1246,alfalfa,n,5.81652898826
1247,alferd,n,6.82026779352
1248,alfie,n,5.24838198718
1249,alfonso,n,6.44786179972
1250,alfre,n,6.12463902916
1251,alfred,n,6.33883349171
1252,alfredo,n,6.92347501269
1253,algae,n,4.78733964345
1254,algebra,n,3.65069562984
1255,alger,n,6.09700524009
1256,algeria,n,6.43942516146
1257,algerian,n,5.89908355858
1258,algernon,n,5.80183894519
1259,algiers,n,6.48545975945
1260,algonquin,n,7.07671777056
1261,algorithm,n,4.81204717234
1262,algren,n,7.33793277918
1263,algy,n,5.88110334955
1264,ali,n,5.87748300981
1265,alia,n,5.46079468581
1266,alias,n,5.62277481382
1267,alias,v,6.11770769743
1268,alibi,n,5.91889140285
1269,alibrandi,n,7.57344973691
1270,alica,n,7.06116547154
1271,alice,n,6.07028657953
1272,alicia,n,5.45561331377
1273,alicja,n,6.55940232321
1274,alida,n,6.59324626735
1275,alien,a,5.02542451897
1276,alien,n,4.89706104532
1277,alien,v,4.71527123286
1278,alienate,n,5.09175969562
1279,alienate,v,5.65776743527
1280,alienating,a,5.69668690402
1281,alienation,n,6.56820476845
1282,alig,n,5.4620770869
1283,alight,n,5.66325184107
1284,alight,v,5.64123791758
1285,align,v,5.95862546532
1286,alignment,n,6.15841977516
1287,alike,r,6.2508789034
1288,alim,n,5.99397195421
1289,alimony,n,5.02617562432
1290,aline,n,5.9312844037
1291,alisa,n,6.61666363223
1292,alisdair,n,7.85545136576
1293,alisha,n,4.76832512707
1294,alison,n,6.00181204613
1295,alissa,n,5.26695468839
1296,alistair,n,6.22695665539
1297,alister,n,6.72883919135
1298,alita,n,5.95466732193
1299,alittle,a,6.56670675719
1300,alittle,n,6.72092915823
1301,alittle,r,6.75173466432
1302,alive,a,5.79045315787
1303,alive,n,5.36035794003
1304,alix,n,6.23647537685
1305,alka,n,4.83158484809
1306,alkali,n,5.90539243695
1307,all,a,5.24991794772
1308,all,n,5.38331927482
1309,all,r,5.43951394057
1310,all,v,5.05451148607
1311,alla,n,6.50127391781
1312,alladin,n,5.52796090239
1313,allah,n,5.82926291881
1314,allam,n,6.82994926761
1315,allan,n,5.84033868389
1316,allay,v,5.97472974814
1317,allbritton,n,7.03730982751
1318,allegation,n,5.31615665902
1319,allege,v,4.59448691113
1320,alleged,a,4.62433891741
1321,allegedly,r,4.77836591989
1322,allegiance,n,6.02273060571
1323,allegoric,a,7.47486962958
1324,allegorical,a,6.60262532146
1325,allegorically,r,6.31709444779
1326,allegory,n,6.1846535254
1327,allegra,n,5.82133653905
1328,allegro,n,7.15590005702
1329,allen,n,5.8495073485
1330,allenby,n,5.53190835057
1331,allende,n,6.57365850193
1332,allene,n,5.74994772782
1333,allergic,a,4.64091024254
1334,allergy,n,4.94797002619
1335,alles,n,4.58076214892
1336,alleviate,v,5.3157578819
1337,alley,n,5.70556642947
1338,alleyn,n,5.11158534054
1339,alleyway,n,5.81040304488
1340,allgood,n,6.56173943637
1341,alliance,n,6.44753785616
1342,allie,n,6.97924866808
1343,allied,a,6.09452657421
1344,allied,n,6.24497195774
1345,alligator,n,4.88347876944
1346,allin,n,6.48171028251
1347,allison,n,6.42603127877
1348,allister,n,5.80312471707
1349,alliteration,n,5.50808033898
1350,alliterative,a,5.86155425994
1351,allman,n,6.39576750261
1352,allnut,n,7.7074734212
1353,allo,n,4.28741269932
1354,allocate,v,4.94842321381
1355,allocation,n,6.41795355755
1356,allosaurus,n,5.569203239
1357,allot,n,6.02553904181
1358,allot,r,4.25615634058
1359,allot,v,5.38129659705
1360,alloted,a,4.86290585056
1361,allotment,n,5.68000507006
1362,allotted,a,5.07672640485
1363,allover,n,6.27607892986
1364,allow,v,5.67067561995
1365,allowable,a,4.47786661308
1366,allowance,n,4.76071935743
1367,allows,n,6.99186095486
1368,alloy,n,6.74433297089
1369,allport,n,3.43872786223
1370,allred,n,5.80454109408
1371,allright,a,4.76273954423
1372,allright,n,5.01813566006
1373,alls,n,6.41746639125
1374,allsburg,n,6.02215614761
1375,allspark,n,5.85190710026
1376,allthough,a,5.13284165108
1377,alltime,a,6.21244279931
1378,alltime,n,7.90451011744
1379,allude,v,5.61664069455
1380,alludes,n,5.73302950621
1381,allure,n,5.7773178063
1382,allure,v,6.13389719166
1383,alluring,a,6.24592263462
1384,allusion,n,5.86850144507
1385,allusive,a,5.64602319041
1386,allwyn,n,5.40687393623
1387,ally,n,6.11780802847
1388,ally,v,6.05319685671
1389,allyn,n,6.66409427699
1390,allyson,n,5.89695893761
1391,alma,a,6.28771344921
1392,alma,n,6.11469259023
1393,almanac,n,7.14112364759
1394,almanzo,n,3.46187349155
1395,almaric,n,6.4852690539
1396,almasy,n,6.79382000351
1397,almeida,n,5.73622350228
1398,almendros,n,7.60313573062
1399,almereyda,n,4.26933786027
1400,almeria,n,5.95051559835
1401,almighty,a,5.44142721281
1402,almighty,n,5.04296855639
1403,almira,n,7.35826354248
1404,almodovar,n,6.56753855393
1405,almond,n,5.0386002639
1406,almost,n,5.36137403124
1407,almost,r,5.4549176551
1408,aloft,r,5.34670892457
1409,aloha,n,7.2954528057
1410,alok,n,4.89079095993
1411,alon,n,5.95354492775
1412,alone,a,4.99932063228
1413,alone,n,4.73522265474
1414,alone,r,5.50387348644
1415,aloneness,n,6.47704265176
1416,alones,n,3.94031053287
1417,along,n,5.25565793058
1418,along,r,5.56810402439
1419,alonso,n,6.294920809
1420,alonzo,n,7.27929878501
1421,aloof,a,6.00450211401
1422,aloof,n,5.7039014488
1423,aloofness,n,6.52504208974
1424,alot,a,6.05971254702
1425,alot,n,6.40112899545
1426,alot,r,5.6790193032
1427,alot,v,6.29393164741
1428,alotta,n,6.497276313
1429,aloud,n,3.24015137434
1430,aloud,r,5.01145358087
1431,aloysius,n,8.05055010782
1432,alp,n,5.76510574655
1433,alpa,n,7.02870760567
1434,alpay,n,6.73693141083
1435,alpha,n,5.35778725371
1436,alphabet,n,4.93337168892
1437,alphabetical,a,6.56311654352
1438,alphaville,n,5.52223079879
1439,alphonse,n,7.64880694784
1440,alphonso,n,6.23152127326
1441,alpine,a,6.8100491068
1442,alpine,n,6.42044411882
1443,alpo,n,5.10270863504
1444,already,n,3.5849209005
1445,already,r,5.23552469069
1446,alright,a,4.69274592151
1447,alright,n,4.80192794984
1448,alright,r,4.57465791462
1449,alright,v,4.82320899359
1450,alrighty,n,3.6872093261
1451,also,n,5.27419528451
1452,also,r,6.06549276715
1453,alt,n,3.95694830007
1454,altair,n,7.42466077311
1455,altaira,n,7.77444684481
1456,altamont,n,6.38471328954
1457,altar,n,5.41280005949
1458,alter,n,6.43167770922
1459,alter,v,5.72412977032
1460,alteration,n,5.59999156859
1461,altercation,n,5.58534719133
1462,altered,a,5.43893524412
1463,altered,n,5.55048923956
1464,alterio,n,7.55498186148
1465,alternate,a,5.68750555028
1466,alternate,n,4.66619028209
1467,alternate,v,5.50704063522
1468,alternately,r,5.79849800096
1469,alternation,n,7.18519241204
1470,alternative,a,5.59390352081
1471,alternative,n,5.42582614937
1472,alternatively,r,5.1110360091
1473,alters,n,5.38863212731
1474,althea,n,8.13170911451
1475,altho,a,4.31483288341
1476,altho,n,5.79453012623
1477,althoug,n,6.62549252048
1478,although,n,5.1320870442
1479,althought,a,5.52907717916
1480,altitude,n,5.0857290321
1481,altman,n,5.82179052398
1482,altmanesque,n,6.77876196976
1483,altmans,n,4.12313958954
1484,alto,n,7.09272732211
1485,altogether,r,5.31262673498
1486,alton,n,6.76036725449
1487,altough,a,6.22321075363
1488,altough,n,6.76242657116
1489,altruism,n,6.27318956562
1490,altruistic,a,5.61669500023
1491,alucard,n,5.71791709374
1492,alucarda,n,7.54471887962
1493,alum,n,5.51532363441
1494,aluminium,n,2.58819426854
1495,aluminum,n,4.29949629516
1496,alumnus,n,5.66632216887
1497,alums,v,6.44150774304
1498,alun,n,6.0402564295
1499,alva,n,6.59437145235
1500,alvarado,n,6.05821214096
1501,alvarez,n,5.91149980084
1502,alvaro,n,6.91358484513
1503,alves,n,4.48279577011
1504,alvey,n,3.80939395947
1505,alvida,n,5.16618796651
1506,alvie,n,7.60749851008
1507,alvin,n,6.84396019837
1508,alvy,n,7.9663414456
1509,alw,n,5.73949625055
1510,alway,a,6.5131966409
1511,alway,n,6.40610340348
1512,alway,r,4.75632309886
1513,alway,v,6.82526843189
1514,always,n,6.16153428345
1515,always,r,6.14559352013
1516,alwyn,n,7.98637704363
1517,aly,n,6.03286258907
1518,alyn,n,4.46480096277
1519,alyosha,n,7.90050893118
1520,alyson,n,4.39701314981
1521,alyssa,n,5.47451667289
1522,alysson,n,7.25842892459
1523,alyx,n,9.24538655794
1524,alzheimer,n,5.61742465081
1525,alzheimers,n,4.9940430976
1526,am,n,5.55397983998
1527,ama,n,6.33548539837
1528,amada,n,5.84398206803
1529,amadala,n,5.57025523631
1530,amadeus,n,6.44251049878
1531,amal,n,7.6228875438
1532,amalgam,n,5.4425982728
1533,amalgamate,v,6.42235352297
1534,amalgamation,n,5.6488957275
1535,amalia,n,7.32992781932
1536,amalie,n,6.50950867787
1537,amalric,n,6.43914630019
1538,aman,n,7.05642422808
1539,amanda,n,5.96166252011
1540,amandes,n,8.30370800725
1541,amando,n,5.22532441004
1542,amann,n,6.22947983951
1543,amano,n,7.14133758022
1544,amantes,n,5.75364885813
1545,amants,n,6.23928831161
1546,amar,n,6.80735199095
1547,amarcord,n,6.35418483599
1548,amarillo,n,4.39853961007
1549,amaro,n,6.49918489747
1550,amasova,n,7.08516038325
1551,amass,v,5.64237816964
1552,amateur,a,3.96386831891
1553,amateur,n,4.07175963477
1554,amateurish,a,3.38607805155
1555,amateurishly,r,3.15059332926
1556,amateurishness,n,3.58936189385
1557,amateurism,n,3.98736592424
1558,amateuristic,a,3.61444778983
1559,amato,n,5.87911536779
1560,amatuer,n,2.93914592456
1561,amature,n,3.97088854297
1562,amaury,n,5.95824132722
1563,amaze,v,6.11369339001
1564,amazement,n,5.98556572918
1565,amazes,n,5.03818429255
1566,amazin,n,6.589054014
1567,amazing,a,7.21592217087
1568,amazing,n,7.55609083801
1569,amazingly,r,5.97460742448
1570,amazingness,n,8.38400185399
1571,amazon,n,5.56047467528
1572,amazonia,n,5.82949289913
1573,amazonian,a,5.38569778096
1574,ambani,n,6.62596279734
1575,ambar,n,6.97475827458
1576,ambassador,n,5.57317157966
1577,amber,n,5.63027673853
1578,amberson,n,6.23442259446
1579,ambersons,n,6.48230727454
1580,ambi,n,6.21041873886
1581,ambiance,n,6.29637371851
1582,ambience,n,6.79557075965
1583,ambient,a,5.72350600223
1584,ambient,n,6.14357779651
1585,ambientation,n,6.04276588909
1586,ambiguity,n,6.1635323771
1587,ambiguous,a,6.21261833084
1588,ambiguously,r,5.47459379429
1589,ambition,n,5.97780699789
1590,ambitious,a,6.02774731165
1591,ambitious,n,4.65404609815
1592,ambitiously,r,5.6291148878
1593,ambitiousness,n,4.92335577194
1594,ambivalence,n,6.37092782519
