word,score
accusative_case,0
accusatorial,0
accusatory,-0.5
accuse,0.125
accused,0
accuser,0
accusing,-0.5
accusingly,0.25
accusive,-0.5
accustom,0
accustomed,0.375
ace,0.625
ace_inhibitor,0
ace_of_clubs,0
ace_of_diamonds,0
ace_of_hearts,0
ace_of_spades,-0.125
acebutolol,0
acedia,0
acellular,-0.5
acellular_slime_mold,-0.125
acentric,-0.625
acentric_chromosome,-0.25
acephalia,-0.5
acephalism,-0.5
acephalous,0.125
acephaly,-0.5
acer,0
acer_argutum,0
acer_campestre,0
acer_circinatum,0
acer_glabrum,0
acer_japonicum,0
acer_macrophyllum,0
acer_negundo,0
acer_negundo_californicum,0
acer_palmatum,0
acer_pennsylvanicum,0
acer_platanoides,0
acer_pseudoplatanus,0
acer_rubrum,0
acer_saccharinum,0
acer_saccharum,0
acer_spicatum,0
aceraceae,0
acerate,0
acerate_leaf,0
acerb,-0.625
acerbate,-0.25
acerbic,-0.625
acerbity,-0.5
acerola,0
acerose,0
acervate,0
acervulus,0
acetabular,0
acetabulum,0
acetal,0
acetaldehyde,0
acetaldol,0
acetamide,0
acetaminophen,-0.5
acetanilid,0
acetanilide,0
acetate,0
acetate_disk,0
acetate_rayon,0
acetic,0
acetic_acid,0
acetic_anhydride,0
acetify,-0.125
acetin,-0.125
acetoacetic_acid,-0.375
acetone,0
acetone_body,0
acetonemia,-0.25
acetonic,0
acetonuria,-0.5
acetophenetidin,0
acetose,-0.25
acetous,-0.25
acetphenetidin,0
acetum,-0.125
acetyl,0
acetyl_chloride,0
acetyl_group,0
acetyl_radical,0
acetylate,0
acetylation,0
acetylcholine,0
acetylene,0
acetylenic,0
acetylic,0
acetylise,0
acetylize,0
acetylsalicylic_acid,0
achaea,0
achaean,0
achaian,0
ache,-0.5
achene,0
achenial,0
acheron,0
acheronian,-0.125
acherontia,0
acherontia_atropos,0
acherontic,-0.125
acheson,0
acheson_process,0
acheta,0
acheta_assimilis,0
acheta_domestica,0
achievability,0.125
achievable,0.25
achieve,0
achievement,0
achiever,0.25
achille_ratti,0
achillea,0
achillea_millefolium,0
achillea_ptarmica,0
achilles,0
achilles'_heel,0.125
achilles_tendon,0
achimenes,0
aching,-0.75
achira,0
achlamydeous,-0.625
achlorhydria,-0.625
achlorhydric,-0.25
achmad_sukarno,0
achoerodus,0
achoerodus_gouldii,0.125
acholia,-0.375
achomawi,0
achondrite,-0.375
achondritic,-0.625
achondroplasia,-0.5
achondroplastic,-0.125
achondroplasty,-0.5
achras,0
achras_zapota,0
achromasia,-0.625
achromatic,-0.125
achromatic_color,-0.125
achromatic_colour,-0.125
achromatic_lens,0
achromatic_vision,0
achromaticity,0
achromatin,0
achromatinic,0
achromatise,0
achromatism,0
achromatize,0
achromatous,-0.375
achromia,-0.625
achromic,0
achromous,0
achromycin,0
achy,-0.75
achylia,0.125
achylia_gastrica,0.125
acicula,0
acicular,0
aciculate,0
acid,-0.625
acid-base_balance,0
acid-base_equilibrium,0
acid-base_indicator,0
acid-fast,-0.25
acid-forming,-0.5
acid-loving,-0.25
acid-tasting,-0.5
acid-wash,0
acid_anhydrides,0
acid_dye,0
acid_halide,0
acid_head,0
acid_hydrogen,0
acid_precipitation,0
acid_rain,0
acid_rock,0
acid_test,0.25
acid_value,0.125
acidemia,-0.625
acidic,-0.25
acidic_hydrogen,0
acidification,0
acidify,-0.125
acidimetric,0
acidimetry,0
acidity,-0.125
acidophil,0
acidophile,0
acidophilic,0
acidophilous,0
acidophilus,-0.125
acidophilus_milk,-0.125
acidosis,0
acidotic,0.25
acidulate,-0.125
acidulent,-0.25
acidulous,-0.25
acidulousness,-0.125
aciduric,0
acinar,0
acinic,0
acinonyx,0
acinonyx_jubatus,0
acinos,0
acinos_arvensis,0
acinose,0
acinous,0
acinus,0
acipenser,0
acipenser_huso,0
acipenser_transmontanus,0
acipenseridae,0
ack-ack,0
ack-ack_gun,0
ackee,0
acknowledge,0.375
acknowledgeable,0.625
acknowledged,0.25
acknowledgement,-0.125
acknowledgment,-0.125
aclant,0
aclinic_line,0
acme,0.125
acne,-0.625
acne_rosacea,-0.375
acne_vulgaris,0
acned,-0.375
acneiform,-0.25
acnidosporidia,0.125
acocanthera,0
acocanthera_oblongifolia,0
acocanthera_oppositifolia,0
acocanthera_spectabilis,0
acocanthera_venenata,0
acokanthera,0
acold,-0.625
acolyte,-0.375
aconcagua,0
aconite,0
aconitum,0
aconitum_lycoctonum,0
aconitum_napellus,0
acoraceae,0
acorea,-0.5
acores,0
acorn,0
acorn-shaped,0.125
acorn_barnacle,0
acorn_cup,0
acorn_squash,0
acorn_tube,0
acorus,0
acorus_calamus,0
acousma,0
acoustic,0
acoustic_aphasia,-0.5
acoustic_buoy,0
acoustic_delay_line,0
acoustic_device,0
acoustic_gramophone,0
acoustic_guitar,0.25
acoustic_impedance,0
acoustic_meatus,0
acoustic_modem,0
acoustic_nerve,0
acoustic_phenomenon,0
acoustic_power,0.125
acoustic_projection,0.5
acoustic_radiation_pressure,0
acoustic_reactance,0
acoustic_resistance,0
acoustic_spectrum,0
acoustic_storage,0
acoustic_wave,0
acoustical,0
acoustically,0.25
acoustician,0
acousticophobia,0
acoustics,0.125
acquaint,0.125
acquaintance,0.5
acquaintanceship,0.5
acquainted,0.625
acquiesce,0
acquiescence,0.5
acquiescent,0.25
acquirable,0.625
acquire,0.25
acquired,0
acquired_hemochromatosis,-0.5
acquired_immune_deficiency_syndrome,0
acquired_immunity,0.625
acquired_reflex,0
acquired_taste,0
acquirement,0.25
acquirer,0
acquiring,0
acquisition,0.25
acquisition_agreement,0
acquisitive,0
acquisitiveness,0.25
acquit,0.25
acquittal,0.625
acquittance,0
acquitted,-0.125
acragas,0
acrasiomycetes,0
acre,0
acre-foot,0
acre_inch,0
acreage,0
acres,0
acrid,-0.625
acridid,0
acrididae,0
acridity,-0.625
acridness,-0.625
acridotheres,0
acridotheres_tristis,0
acrilan,0
acrimonious,0.25
acrimony,0
acris,0
acris_crepitans,0
acris_gryllus,0
acritical,-0.25
acroanaesthesia,-0.125
acroanesthesia,-0.125
acrobat,0.25
acrobates,0
acrobatic,0.375
acrobatic_feat,-0.125
acrobatic_stunt,-0.125
acrobatics,0.125
acrocarp,0
acrocarpous,0
acrocarpous_moss,0
acrocarpus,0
acrocarpus_fraxinifolius,0
acrocentric,0
acrocentric_chromosome,0
acrocephalus,0
acrocephalus_schoenobaenus,0
acrocephaly,0
acroclinium,0
acroclinium_roseum,0
acrocomia,0
acrocomia_aculeata,0
acrocomia_vinifera,0
acrocyanosis,-0.125
acrodont,0
acrogen,0
acrogenic,0
acrogenous,0
acrolein,0
acromegalia,-0.25
acromegalic,-0.375
acromegaly,-0.25
acromial_process,0
acromicria,0
acromikria,0
acromion,0
acromphalus,0
acromyotonia,0
acronym,0
acronymic,0.25
acronymous,0.25
acropetal,0
acrophobia,0.25
acrophobic,-0.75
acrophony,0
acropolis,0
acropora,0
acroscopic,0
acrosome,0
across,0
across-the-board,0.375
across_the_board,0
across_the_country,0
across_the_nation,0
acrostic,0
acrostichum,0
acrostichum_aureum,0
acrylamide,-0.125
acrylate,0
acrylate_resin,0
acrylic,-0.125
acrylic_acid,0
acrylic_fiber,0
acrylic_paint,0
acrylic_resin,0
acrylonitrile,0
acrylonitrile-butadiene-styrene,0
act,0.375
act_as,0
act_involuntarily,0
act_of_god,0
act_of_terrorism,0
act_on,0.125
act_out,0
act_reflexively,0
act_superior,0.125
act_up,-0.375
act_upon,0
actable,0.625
actaea,0
actaea_alba,0
actaea_rubra,0
acth,0
actias,0
actias_luna,0
actifed,0
actin,0
actinal,0
actinaria,0
acting,0.125
acting_out,0.25
actinia,0
actinian,0
actiniaria,0
actiniarian,0
actinic,0
actinic_dermatitis,-0.5
actinic_keratosis,0
actinic_radiation,0
actinic_ray,0
actinide,0
actinide_series,0
actinidia,0
actinidia_arguta,0
actinidia_chinensis,0
actinidia_deliciosa,0
actinidia_polygama,0
actinidiaceae,0
actiniopteris,0
actinism,0
actinium,0
actinoid,0
actinolite,0
actinomeris,0
actinomeris_alternifolia,0
actinometer,0
actinometric,0
actinometrical,0
actinometry,0
actinomorphic,0
actinomorphous,0
actinomyces,-0.125
actinomycetaceae,0
actinomycetal,0
actinomycetales,0
actinomycete,0
actinomycetous,0
actinomycin,0
actinomycosis,-0.5
actinomycotic,-0.125
actinomyxidia,0
actinomyxidian,0
actinon,0
actinopod,0.125
actinopoda,0
actinotherapy,0
actinozoa,0
actinozoan,0
action,0.375
action_at_law,0.125
action_mechanism,0
action_officer,0
action_painting,0.125
action_plant,0
action_potential,0
action_replay,0.25
action_spectrum,0
actionable,0.25
actitis,0
actitis_hypoleucos,0
actitis_macularia,0
actium,0
activase,0
activate,0
activated,-0.125
activated_carbon,0
activated_charcoal,0
activating,0.125
activating_agent,0
activation,0.125
activation_energy,0
activator,0
active,-0.5
active_agent,0.375
active_air_defense,0
active_application,0
active_birth,0
active_citizen,0
active_immunity,0.125
active_matrix_screen,0
active_placebo,0
active_site,0
active_transport,0
active_trust,0
active_voice,0
actively,0.5
activeness,0.125
activewear,-0.25
activism,0
activist,0
activistic,0
activity,0.125
actomyosin,0
actor,0
actor's_agent,0
actor's_assistant,0
actor's_line,0
actress,0
acts,0
acts_of_the_apostles,0
actual,0.5
actual_damages,0
actual_eviction,0
actual_possession,0
actual_sin,0.5
actualisation,0.5
actualise,0.125
actuality,0
actualization,0.5
actualize,0.125
actually,0.375
actuarial,0
actuarial_table,0
actuary,0
actuate,0
actuated,0
actuating,0
actuation,0
actuator,0
actus_reus,0
acuate,0
acuity,0.25
acular,0
aculea,0
aculeate,0.25
aculeated,0.25
aculeus,0
acumen,0.5
acuminate,0.25
acuminate_leaf,0
acupressure,0
acupuncture,-0.125
acute,-0.5
acute-angled_triangle,0.25
acute_accent,0
acute_angle,0
acute_anterior_poliomyelitis,-0.625
acute_brain_disorder,0.125
acute_gastritis,-0.5
acute_glaucoma,0.375
acute_glossitis,-0.875
acute_hemorrhagic_encephalitis,0.125
acute_inclusion_body_encephalitis,0
acute_kidney_failure,-0.25
acute_leukemia,0
acute_lymphoblastic_leukemia,-0.25
acute_lymphocytic_leukemia,-0.25
acute_myelocytic_leukemia,-0.125
acute_myeloid_leukemia,-0.125
acute_organic_brain_syndrome,0.125
acute_pyelonephritis,-0.125
acute_renal_failure,-0.25
acute_schizophrenic_episode,0
acute_triangle,0.25
acutely,0.375
acuteness,0.25
acyclic,0.125
acyclovir,-0.5
acyl,0
acyl_anhydrides,0
acyl_group,0
acyl_halide,0
acylation,0
acylglycerol,0
ad,0
ad-lib,-0.625
ad_agency,0
ad_blitz,0
ad_campaign,0
ad_hoc,0.125
ad_hominem,0.625
ad_infinitum,-0.5
ad_interim,0
ad_lib,0.25
ad_libitum,0.25
ad_nauseam,0
ad_val,0
ad_valorem,0
ad_valorem_tax,0
ada,0
ada-scid,-0.375
adactylia,-0.5
adactylism,-0.5
adactylous,-0.125
adactyly,-0.5
adad,0
adage,0
adagio,0.25
adalia,0
adalia_bipunctata,0
adam,0
adam's_apple,0
adam's_needle,0
adam's_needle-and-thread,0
adam's_peak,0
adam-and-eve,0
adam_smith,0.125
adamance,-0.125
adamant,-0.75
adamantine,-0.75
adamantly,0
adams,0
adams-stokes_syndrome,-0.5
adana,0
adansonia,0
adansonia_digitata,0
adansonia_gregorii,0
adapa,0
adapid,0
adapid_group,0
adapin,0
adapt,0.25
adaptability,0.25
adaptable,0
adaptation,0
adaptational,0
adaptative,0.25
adapted,0
adapter,0
adaption,0
adaptive,0.25
adaptive_radiation,0
adaptor,0
adar,0
adar_sheni,0.25
adaxial,0
adaxially,0.25
add,0.5
add-in,0
add-on,0
add_on,0
add_to,0.125
add_together,0
add_up,0.375
addable,0.5
addax,0
addax_nasomaculatus,0
addend,0
addendum,0
adder,0
adder's_fern,0
adder's_tongue,0.125
adder's_tongue_fern,0.125
addible,0.5
addict,0
addicted,0
addiction,0.125
addictive,-0.625
adding_machine,0
addis_ababa,0
addison's_disease,-0.375
addison's_syndrome,-0.375
addition,0
addition_reaction,0
additional,0
additionally,0
additions_to_esther,0
additive,-0.375
additive_inverse,0
addle,-0.375
addle-head,-0.25
addlebrained,0.125
addled,-0.75
addlehead,-0.25
addlepated,0.125
address,0.375
addressable,0.625
addressed,0.125
addressee,0
addressing_machine,0
addressograph,0
adduce,0
adducent,0
adducer,0
adducing,0
adduct,0
adducting,0
adduction,0
adductive,0
adductor,0
adductor_muscle,0
ade,0
adelaide,0
adelges,0
adelges_abietis,-0.125
adelges_piceae,-0.125
adelgid,0
adelgidae,0
adelie,0
adelie_coast,0
adelie_land,0
adelie_penguin,0
adeline_virginia_stephen_woolf,0
aden,0
aden-abyan_islamic_army,0
adenanthera,0
adenanthera_pavonina,0
adenauer,0
adenine,0
adenitis,-0.5
adenium,0
adenium_multiflorum,0
adenium_obesum,0
adenocarcinoma,-0.125
adenocarcinomatous,0
adenohypophysis,0
adenoid,0
adenoidal,0
adenoidectomy,0
adenoma,0
adenomatous_polyp,0
adenomegaly,0
adenomyosarcoma,-0.125
adenomyosis,-0.25
adenopathy,0.125
adenosine,0
adenosine_deaminase,0
adenosine_diphosphate,0
adenosine_monophosphate,0.125
adenosine_triphosphate,0
adenosis,0
adenota,0
adenota_vardoni,0
adenovirus,0
adenylic_acid,0.125
adept,0.625
adeptness,0.5
adequacy,-0.25
adequate,-0.125
adequate_to,0.125
adequately,0.25
adequateness,-0.125
ader_wax,0
adermin,0.125
adesite,0
adh,0
adhd,0.5
adhere,0.375
adherence,0
adherent,0
adhesion,0
adhesion_contract,0
adhesive,-0.25
adhesive_agent,0
adhesive_bandage,0
adhesive_friction,0
adhesive_material,0
adhesive_plaster,0
adhesive_tape,0
adhocracy,0
adi_granth,0
adiabatic,-0.625
adiabatic_process,-0.375
adiantaceae,0
adiantum,0
adiantum_bellum,-0.25
adiantum_capillus-veneris,0.375
adiantum_pedatum,0
adiantum_tenerum,0
adiantum_tenerum_farleyense,0
adience,0
adient,0
adieu,0
adige,0
adios,0
adipic_acid,-0.125
adipose,0
adipose_cell,0
adipose_tissue,0
adipose_tumor,0
adiposeness,0
adiposis,0
adiposity,0
adirondack_mountains,0
adirondacks,0
adit,0
aditi,-0.125
aditya,0
adjacency,0
adjacent,0
adjectival,0
adjectivally,0.125
adjective,0
adjectively,0
adjoin,0
adjoining_room,-0.125
adjourn,0
adjournment,0
adjudge,0
adjudicate,0
adjudication,0
adjudicative,0
adjudicator,0
adjudicatory,0
adjunct,-0.375
adjunction,0
adjunctive,0
adjuration,0.25
adjuratory,0
adjure,0
adjust,0.125
adjustable,0.625
adjustable_spanner,0
adjustable_wrench,0
adjusted,0.25
adjuster,0
adjusting_entry,0
adjustive,0.5
adjustment,0.5
adjustor,0
adjutant,0
adjutant_bird,0
adjutant_general,0
adjutant_stork,0
adjuvant,0
adlai_ewing_stevenson,0
adlai_stevenson,0
adlumia,0
adlumia_fungosa,0
adman,0
admass,0
admeasure,0
administer,0
administrable,0.625
administrate,0
administration,0.375
administrative,0.25
administrative_body,0
administrative_data_processing,0
administrative_district,0
administrative_division,0
administrative_hearing,0
administrative_law,0
administrative_official,0
administrative_unit,0
administratively,0
administrator,-0.375
administrivia,0
admirability,1
admirable,0.875
admirableness,1
admirably,0.5
admiral,0
admiral_byrd,0
admiral_dewey,0
admiral_nelson,0
admiral_nimitz,0
admiralty,0
admiralty_brass,0
admiralty_island,0
admiralty_islands,0
admiralty_law,0
admiralty_metal,0
admiralty_mile,0
admiralty_range,0
admiration,0.75
admire,0.625
admired,0.5
admirer,0
admiringly,0.75
admissibility,0
admissible,-0.375
admission,0.5
admission_charge,0
admission_day,0
admission_fee,0
admission_price,0
admissive,0.25
admit,0.125
admittable,-0.125
admittance,0
admittedly,0
admittible,-0.125
admix,0
admixture,0
admonish,0.375
admonisher,0
admonishing,-0.625
admonishment,0.25
admonition,0.25
admonitory,-0.625
adnate,0
adnexa,0
adnexal,0
adnoun,0
ado,0
adobe,0.125
adobe_brick,0
adobe_house,0
adobe_lily,0
adobo,0
adolesce,0
adolescence,0
adolescent,0.125
adolf_eichmann,0
adolf_hitler,0
adolf_loos,0
adolf_windaus,0
adolph_simon_ochs,0
adolphe_sax,0
adonic,0
adonic_line,0
adonis,0.25
adonis_annua,0
adopt,0
adoptable,0.75
adopted,0.5
adoptee,0
adopter,0
adoption,0
adoptive,0.5
adoptive_parent,0
adorability,0.375
adorable,0.5
adorableness,0.375
adorably,0.25
adoration,0.75
adore,0.375
adored,0.375
adorer,0
adoring,0.5
adoringly,0.625
adorn,0.5
adorned,0.375
adornment,0.375
adoxography,0
adp,0
adp_system,0
adpressed,0
adps,0
adrenal,0
adrenal_cortex,0
adrenal_cortical_steroid,0
adrenal_gland,0
adrenal_medulla,0
adrenalectomy,0
adrenalin,0.125
adrenaline,0.125
adrenarche,0
adrenergic,0.25
adrenergic_agonist_eyedrop,0.25
adrenergic_drug,0.25
adrenocortical,0
adrenocorticotrophic,0.25
adrenocorticotrophic_hormone,0
adrenocorticotrophin,0
adrenocorticotropic,0.25
adrenocorticotropic_hormone,0
adrenocorticotropin,0
adrenosterone,0
adrian,0
adrianople,0
adrianopolis,0
adriatic,0
adriatic_sea,0
adrift,0.375
adroit,0.25
adroitly,0.625
adroitness,0.5
adscititious,0
adscript,0
adscripted,0
adsorb,0
adsorbable,0.25
adsorbate,0.375
adsorbent,0
adsorbent_material,0
adsorption,0
adsorptive,0
adsuki_bean,0
adulate,0.625
adulation,-0.125
adulator,0
adulatory,0.25
adult,0.375
adult-onset_diabetes,0
adult-onset_diabetes_mellitus,0
adult_body,0
adult_education,-0.625
adult_female,0
adult_female_body,0
adult_intelligence,-0.25
adult_male,0
adult_male_body,0
adult_respiratory_distress_syndrome,-0.75
adult_tooth,0.25
adulterant,0
adulterate,-0.375
adulterated,-0.125
adulterating,0
adulteration,0
adulterator,0
adulterer,-0.5
adulteress,-0.125
adulterine,-0.375
adulterous,-0.75
adulterously,0.125
adultery,0
adulthood,0
adumbrate,0.125
adumbration,0
adumbrative,0
adust,-0.25
advance,0.5
advance_death_benefit,0
advanced,0.5
advanced_research_and_development_activity,0
advancement,0.125
advancer,0
advancing,0
advantage,0.625
advantageous,0.625
advantageousness,0.5
advect,0
advection,0
advective,0
advent,0.375
advent_sunday,0
adventism,0
adventist,0
adventitia,0
adventitial,0
adventitious,-0.125
adventitious_root,0
adventive,-0.75
adventure,0.375
adventure_story,0
adventurer,0
adventuresome,0.375
adventuress,0
adventurism,0.125
adventuristic,0
adventurous,0.375
adventurousness,0
adverb,0
adverbial,0
adverbially,0
adversary,0
adversative,-0.125
adversative_conjunction,0
adverse,-0.375
adverse_opinion,-0.75
adverse_witness,0
adversely,0.25
adversity,-0.625
advert,0
advertence,0.125
advertency,0.125
advertent,0.5
advertently,0.375
advertise,0
advertised,0
advertisement,0
advertiser,0
advertising,0
advertising_agency,0
advertising_campaign,0
advertising_department,0.125
advertising_division,0.125
advertize,0
advertizement,0
advertizer,0
advertizing,0
advertorial,0
advice,0
advice_and_consent,0
advil,-0.25
advisability,0.375
advisable,0.625
advise,0
advised,0.5
advisedly,0.375
advisee,0
advisement,0.5
adviser,0
advisor,0
advisory,0.25
advisory_board,0
advisory_service,0
advocacy,0
advocate,0.125
advocator,0
advowson,0
adynamia,-0.5
adynamic,-0.625
adz,0
adze,0
adzhar,0
adzharia,0
adzuki_bean,0
aec,0
aecial,0
aeciospore,0
aecium,0
aedes,0
aedes_aegypti,0
aedes_albopictus,0
aegadean_islands,0
aegadean_isles,0
aegates,0
aegates_isles,0
aegean,0
aegean_civilisation,0
aegean_civilization,0
aegean_culture,0
aegean_island,0
aegean_sea,0
aegiceras,0
aegiceras_majus,0
aegilops,0
aegilops_triuncalis,0
aegina,0
aegir,0
aegis,-0.375
aegisthus,0
aegospotami,0
aegospotamos,0
aegypiidae,0
aegypius,0
aegypius_monachus,0
aegyptopithecus,0.125
aelius_donatus,0
aeneas,0
aeneas_silvius,0
aeneid,0
aengus,0.375
aeolia,0
aeolian,0
aeolian_harp,0
aeolian_lyre,0
aeolic,0
aeolic_dialect,0
aeolis,0
aeolotropic,0
aeolus,0
aeon,0.125
aeonian,0.25
aeonium,0
aeonium_haworthii,0.125
aepyceros,0
aepyceros_melampus,0
aepyornidae,0
aepyorniformes,-0.125
aepyornis,0
aerate,-0.125
aerated,-0.125
aeration,0
aerator,0
aerial,-0.125
aerial_ladder,0
aerial_ladder_truck,0
aerial_torpedo,0
aerial_tramway,0
aerialist,0
aerially,0
aerides,0
aerie,0.5
aeriferous,0
aeriform,-0.125
aerify,0
aerobacter,0
aerobacter_aerogenes,0
aerobatics,0
aerobe,0.125
aerobic,0.5
aerobic_exercise,0
aerobics,0
aerobiosis,0
aerobiotic,0
aerodontalgia,0
aerodrome,0
aerodynamic,0.125
aerodynamic_force,0
aerodynamic_lift,0
aerodynamics,0
aeroembolism,0
aerofoil,0
aerogenerator,0
aerogram,0
aerogramme,0
aerolite,0
aerolitic,0
aerological,0
aerology,0
aeromechanic,0
aeromechanics,0
aeromedical,0
aeromedicine,0
aeronaut,0
aeronautic,0
aeronautical,0
aeronautical_engineer,0
aeronautical_engineering,0
aeronautics,0
aerophagia,0
aerophilatelic,0
aerophilately,0
aerophile,0
aerophilic,0
aerophilous,0
aerophyte,0
aeroplane,0
aerosol,0
aerosol_bomb,0
aerosol_can,0
aerosol_container,0
aerosolise,0
aerosolised,0
aerosolize,0
aerosolized,0
aerospace,0
aerospace_engineer,0
aerospace_medicine,0
aertex,0
aery,0.5
aeschylean,0
aeschylus,0
aeschynanthus,0
aeschynanthus_radicans,0
aesculapian,0
aesculapius,0
aesculus,0
aesculus_hippocastanum,0
aesir,0
aesop,-0.125
aesop's_fables,0
aesthesia,-0.25
aesthesis,-0.125
aesthete,0.375
aesthetic,0.875
aesthetical,0.625
aesthetically,0
aesthetician,0.5
aesthetics,0.125
aestival,0.125
aestivate,0
aestivation,0
aether,0
aethionema,0
aethusa,0
aethusa_cynapium,0
aetiologic,0.125
aetiological,0.125
aetiologist,0.125
aetiology,0.25
aetobatus,0
aetobatus_narinari,0
afar,0.125
afars_and_issas,0
afeard,-0.125
afeared,-0.125
afebrile,0
affability,0.125
affable,0.625
affableness,0.125
affably,0.25
affair,0.25
affaire,0.25
affaire_d'honneur,0
affairs,0.5
affect,-0.25
affectation,0
affected,-0.5
affected_role,-0.5
affectedly,-0.375
affectedness,-0.5
affecting,0.375
affectingly,0.375
affection,0.375
affectional,0.25
affectionate,0.625
affectionately,0.625
affectionateness,0.5
affective,0.25
affective_disorder,-0.5
affenpinscher,0
afferent,0
afferent_fiber,0
afferent_nerve,0
afferent_neuron,0
affiance,0
affiant,0
affidavit,0
affiliate,0
affiliated,0
affiliation,0
affinal,0
affine,0
affine_geometry,0
affine_transformation,0
affined,0
affinity,0.5
affirm,0.125
affirmable,0.625
affirmation,0.375
affirmative,0.625
affirmative_action,0
affirmative_pleading,0
affirmatively,0.25
affirmativeness,0.75
affirmatory,0.5
affirmed,0
affirmer,0.25
affix,0
affixal,0
affixation,0
affixed,0.125
affixial,0
afflatus,0.5
afflict,-0.875
afflicted,-0.375
affliction,-0.625
afflictive,-0.875
affluence,0.25
affluent,-0.25
afford,0
affordable,0
afforest,0
afforestation,0
affranchise,0
affray,-0.375
affricate,0
affricate_consonant,0
affrication,0
affricative,0
affright,-0.5
affront,-0.25
affusion,0
afghan,0
afghan_hound,0
afghan_monetary_unit,0
afghani,0
afghanistan,0
afghanistani,0
afibrinogenemia,-0.5
aficionado,0
afield,0
afire,0
afisr,0
afl,0
afl-cio,0
aflame,0.125
aflare,0
aflatoxin,0
aflaxen,-0.125
aflicker,0.25
afloat,0.375
aflutter,-0.25
afoot,0
aforementioned,0
aforesaid,0
aforethought,0
afoul,0
afp,0
afraid,-0.75
aframomum,0
aframomum_melegueta,0
afrasian,0
afrasian_language,0
afresh,0
africa,0
african,0
african-american,0
african-american_music,0
african_american,0
african_american_english,0
african_american_vernacular_english,0
african_bowstring_hemp,0
african_chameleon,0
african_clawed_frog,0
african_coral_snake,0
african_country,0
african_crocodile,-0.125
african_daisy,0
african_elephant,0
african_gray,0
african_green_monkey,0
african_grey,0
african_hemp,0
african_holly,0
african_hunting_dog,0
