Word,ExpectedRate,avg
misty-eyed,4.053508381,4.053508381
misty,3.71732184,3.71732184
mixed-up,2.581663724,2.581663724
mixed,3.057842074,3.057842074
mnemonic,2.72678161,2.72678161
mobile,2.342203079,2.342203079
mock,2.275825642,2.275825642
mocking,4.239183994,4.239183994
modal,4.386034674,4.386034674
model,1.697155506,1.697155506
moderate,2.668709218,2.668709218
moderately,2.280285234,2.280285234
modern-day,3.088253481,3.088253481
modern,3.169096739,3.169096739
moderne,5,5
modernistic,3.395057717,3.395057717
modernized,3.911726269,3.911726269
modest,2.675684155,2.675684155
modestly,3.190961806,3.190961806
modular,5,5
moist,2.394258351,2.394258351
moldy,3.435114872,3.435114872
molecular,1.982894998,1.982894998
molten,1.94507783,1.94507783
momentarily,2.779060356,2.779060356
momentary,2.516805054,2.516805054
momentous,3.209154237,3.209154237
monarchical,4,4
monastic,2.470745901,2.470745901
monetary,2.679679351,2.679679351
moneyed,5,5
mongoloid,4,4
monied,2.076162334,2.076162334
monkish,2.394258351,2.394258351
monochromatic,3.333811269,3.333811269
monogamous,3.371104373,3.371104373
monolithic,5,5
monomaniacal,3.589975903,3.589975903
monopolistic,1,1
monosyllabic,1.72522749,1.72522749
monotheistic,2.879982616,2.879982616
monotone,2.458868909,2.458868909
monotonic,1.72522749,1.72522749
monotonous,2.345542625,2.345542625
monotonously,3.265357233,3.265357233
monstrous,2.82704671,2.82704671
monstrously,3.008848699,3.008848699
month by month,5,5
monthly,3.188470872,3.188470872
monumental,3.128829736,3.128829736
moodily,1.466403084,1.466403084
moody,2.41960692,2.41960692
moonless,3.45139515,3.45139515
moony,3.371104373,3.371104373
moorish,1.753996714,1.753996714
moot,5,5
moral,2.882154484,2.882154484
moralistic,2.699550907,2.699550907
morally,2.821781442,2.821781442
morbid,2.523580545,2.523580545
morbidly,2.646856267,2.646856267
mordant,4,4
more and more,3.087642544,3.087642544
more often than not,2.89984745,2.89984745
more or less,2.732608969,2.732608969
more than,2.975037584,2.975037584
more,2.942236264,2.946980101
moreover,2.719722088,2.719722088
moribund,4.386034674,4.386034674
mormon,3.223470665,3.223470665
moronic,1.558981538,1.558981538
morose,2.503790205,2.503790205
mortal,2.977418043,2.977418043
mortally,3.760492597,3.760492597
mortified,2.941594482,2.941594482
mosaic,2.322197275,2.322197275
mossy,3.478789035,3.478789035
most especially,2.522939941,2.522939941
most importantly,3.280019288,3.280019288
most,2.895506627,2.96994807
mostly,2.761124507,2.761124507
motherless,3.360365062,3.360365062
motherly,2.608302618,2.512533903
motionless,3.753458102,3.753458102
motionlessly,1,1
motivated,2.71634294,2.71634294
motivational,2.445531392,2.445531392
motivative,5,5
motiveless,3,3
mountainous,2.192360934,2.192360934
mournful,3.008848699,3.008848699
mousey,2,2
mousy,3.282327202,3.282327202
mouth-watering,3.090166408,3.090166408
movable,4,4
moveable,3.273791903,3.273791903
moving,4.255523153,4.255523153
movingly,3.110458155,3.110458155
much as,3.035529554,3.035529554
much,2.805624373,2.845270964
mucky,2.126177485,2.126177485
mucous,2,2
muddy,2.272279988,2.272279988
muggy,4,4
multi-colored,5,5
multi-ethnic,2,2
multicolored,5,5
multicoloured,5,5
multicultural,2.764694691,2.764694691
multidimensional,3.126520467,3.126520467
multifaceted,3.682408447,3.682408447
multifarious,1,1
multilingual,4.386034674,4.386034674
multinational,5,5
multiple-choice,4,4
multiple,3.250381961,3.250381961
multiply,2.113562375,2.113562375
multitudinous,2.583542611,2.583542611
multivariate,1,1
mundane,2.632406304,2.632406304
municipal,3,3
murderous,2.544646583,2.544646583
murderously,3.371104373,3.371104373
murky,3.127932151,3.127932151
muscular,2.348814885,2.348814885
mushy,3.00951951,3.00951951
musical,2.220312261,2.220312261
musically,4,4
musky,4,4
muslim,4.184873812,4.184873812
mussy,4,4
must,2.765456731,2.765456731
mustachioed,5,5
musty,3.104677948,3.104677948
mutable,3.371104373,3.371104373
mutant,1.839402415,1.839402415
mute,2.013993865,2.013993865
muted,3.309611631,3.309611631
mutinous,5,5
mutual,3.168533169,3.168533169
mutually beneficial,1.753996714,1.753996714
mutually exclusive,3.234396693,3.234396693
mutually,3.107651651,3.107651651
myopic,2.389249555,2.389249555
myriad,3.32348945,3.32348945
mysterious,3.013619488,3.013619488
mysteriously,2.456433905,2.456433905
mystic,2.603997764,2.603997764
mystical,3.001834284,3.001834284
mystically,2.086486642,2.086486642
mystified,2.697322922,2.697322922
mystifying,2.669134697,2.669134697
mythic,3.426502471,3.426502471
mythical,3.146016329,3.146016329
mythological,2.810033501,2.810033501
n-th,5,5
nagging,2.88305364,2.88305364
nail-biting,3.322746698,3.322746698
naive,2.696408308,2.696408308
naively,2.509197723,2.509197723
naked as a jaybird,4.386034674,4.386034674
naked,2.678943489,2.678943489
nakedly,3.054301523,3.054301523
namby-pamby,2.065791144,2.065791144
nameless,3.319194427,3.319194427
namely,2.911308025,2.911308025
nappy,1,1
narcissistic,2.002283001,2.002283001
narcoleptic,4,4
narcotic,3.502232531,3.502232531
narrative,2.898539196,2.898539196
narrow-minded,2.433957008,2.433957008
narrow,2.644613759,2.644613759
narrowly,2.904056623,2.904056623
nasal,2.261098888,2.261098888
nasally,3,3
nascent,4.239183994,4.239183994
nastily,2.518492094,2.518492094
nasty,2.416622647,2.416622647
natal,4,4
national socialist,3,3
national,2.782052344,2.782052344
nationalist,3.541234481,3.541234481
nationalistic,1,1
nationally,4.239183994,4.239183994
nationwide,2.419560617,2.419560617
native american,2.4905856,2.4905856
native,2.84645638,2.84645638
natty,2.583542611,2.583542611
natural,3.049770553,3.049770553
naturalistic,2.669954282,2.669954282
naturally,2.829826035,2.829826035
naughtily,4,4
naughty,2.542619996,2.542619996
nauseated,1.96250024,1.96250024
nauseating,2.886517093,2.886517093
nauseous,2.167509089,2.167509089
nautical,3.174403145,3.174403145
naval,2.456676454,2.456676454
nazi,2.832653155,2.832653155
neanderthal,1.753996714,1.753996714
near,3.108028413,2.93885255
nearby,3.120424872,3.319011739
nearly,2.742002044,2.742002044
neat,2.906194098,2.906194098
neatly,2.795183496,2.795183496
nebulous,2.641170449,2.641170449
necessarily,3.033731273,3.033731273
necessary,2.924547635,2.924547635
neck and neck,5,5
needed,2.692836634,2.692836634
needful,2.918209068,2.918209068
needless,2.656600004,2.656600004
needlessly,2.07136709,2.07136709
needy,2.546142811,2.546142811
nefarious,2.890511939,2.890511939
negative,2.326583442,2.326583442
negatively,2.779783553,2.779783553
neglectful,2.884988449,2.884988449
negligent,1.994829176,1.994829176
negligible,2.076648668,2.076648668
negotiable,3,3
neighboring,3.312963962,3.312963962
neoclassical,3,3
nerve-racking,4,4
nerve-wracking,3.541288115,3.541288115
nervous,3.25552611,3.25552611
nervously,3.20511284,3.20511284
nervy,3,3
nestled,1.697155506,1.697155506
net,2.86009563,2.86009563
neurological,2.292747649,2.292747649
neuromuscular,4,4
neurotic,2.535827348,2.535827348
neurotically,2.583542611,2.583542611
neutered,1,1
neutral,3.228379674,3.228379674
never again,1.729679625,1.729679625
never-ending,2.37183322,2.37183322
never-say-die,4,4
never,2.732367798,2.732367798
nevertheless,3.21652714,3.21652714
new zealander,5,5
new,3.146442013,3.146442013
newborn,2.556988739,2.556988739
newfangled,4.041827698,4.041827698
newfound,3.149205319,3.149205319
newly,3.158320363,3.158320363
newsworthy,2.126177485,2.126177485
next door,3.208504887,3.208504887
next,3.222596609,3.057212445
nicaean,2,2
nice,2.974229143,2.974229143
nicely,3.324000676,3.324000676
nifty,2.649896699,2.649896699
nigerian,3.233043551,3.233043551
niggling,1.94507783,1.94507783
nigh,2.829134977,2.829134977
nightly,2.733402945,2.733402945
nightmarish,2.913914188,2.913914188
nihilistic,2.553910247,2.553910247
nimble,2.537308972,2.537308972
nimbly,2.583542611,2.583542611
nine times,2.191204448,2.191204448
nineteen,2.670876022,2.670876022
nineteenth,3.184647085,3.184647085
ninetieth,5,5
ninety-eight,2,2
ninety-five,4,4
ninety-nine,3.336302975,3.336302975
ninety-one,1,1
ninety-seven,5,5
ninth,2.701898149,2.701898149
nitrous,1,1
no doubt,2.853134122,2.853134122
no end,2.345474799,2.345474799
no longer,2.69562361,2.69562361
no matter what happens,3.791988336,3.791988336
no matter,3.088817893,3.088817893
no more,2.660051313,2.660051313
no-good,3,3
no-nonsense,3.919821549,3.919821549
no-win,2.100253813,2.100253813
no,2.610768572,2.610768572
noble,2.848539698,2.848539698
nobly,3.137177703,3.137177703
nocturnal,2.416001116,2.416001116
nocturnally,4,4
noiselessly,2,2
noisy,2.378721327,2.378721327
nomadic,3.490657251,3.490657251
nominal,1.823538297,1.823538297
nominally,1,1
non-white,2.097058667,2.097058667
non,4.386034674,4.386034674
nonchalant,3.20827631,3.20827631
nonchalantly,3.073896042,3.073896042
nonchristian,2.554986914,2.554986914
noncombatant,1,1
noncombustible,4.386034674,4.386034674
noncommittal,1.304123645,1.304123645
nonconformist,4,4
nondenominational,5,5
nondescript,2.590010995,2.590010995
nonessential,1,1
nonetheless,3.199994417,3.199994417
nonexistent,2.067933825,2.067933825
nonfictional,3.693885595,3.693885595
nonhuman,3.371104373,3.371104373
nonjudgmental,5,5
nonlinear,3.729466172,3.729466172
nonobjective,2,2
nonplussed,3.753458102,3.753458102
nonproductive,1,1
nonprofit,4.386034674,4.386034674
nonsense,2.241748695,2.241748695
nonsensical,2.152625738,2.152625738
nonsexual,2.329812437,2.329812437
nonspecific,2.583542611,2.583542611
nonstandard,1.466403084,1.466403084
nonstop,3.25531914,3.25531914
nontraditional,2.680492472,2.680492472
nonverbal,5,5
nonviolent,2.918209068,2.918209068
nordic,5,5
normal,3.096770255,3.096770255
normally,3.017516655,3.017516655
normative,4.239183994,4.239183994
north african,3,3
north american,3.832344532,3.832344532
north,3.549751679,3.539718312
northbound,5,5
northeastern,3,3
northern,3.819518882,3.819518882
northwest,3.228389014,3.228389014
northwestern,2.192360934,2.192360934
norwegian,3.437481234,3.437481234
nosed,1.79895645,1.79895645
nosey,3,3
nostalgic,3.13349497,3.13349497
nostalgically,3.541234481,3.541234481
nosy,2.148609401,2.148609401
not bad,2.668721025,2.668721025
not guilty,2.411688837,2.411688837
not surprised,2.458879116,2.458879116
not to mention,2.435005506,2.435005506
not,2.698307165,2.698307165
notable,2.904486491,2.904486491
notably,3.045356641,3.045356641
noteworthy,2.508224622,2.508224622
noticeable,2.591103547,2.591103547
noticeably,2.657305096,2.657305096
noticed,4.029115907,4.029115907
notorious,2.78617149,2.78617149
notoriously,3.346284057,3.346284057
notwithstanding,4.557034656,4.557034656
nourished,5,5
nourishing,2.721766649,2.721766649
novel,2.886071554,2.886071554
now and again,3.334431121,3.334431121
now and then,3.193264425,3.193264425
now now,2.896435967,2.896435967
now,3.043868597,3.043868597
nowadays,3.134348739,3.134348739
nowhere,2.257154292,2.257154292
noxious,1.466403084,1.466403084
noxiously,1,1
nuclear,3.315868137,3.315868137
nude,2.572649035,2.572649035
nugatory,5,5
null,5,5
numb,2.867026579,2.867026579
numberless,3,3
numbing,2.308015759,2.308015759
numbly,2.583542611,2.583542611
numerable,4,4
numerical,2.770672566,2.770672566
numerically,4,4
numerous,2.882421366,2.882421366
numinous,5,5
nuptial,3.541234481,3.541234481
nutritional,2.369478192,2.369478192
nutritionally,2.565545619,2.565545619
nutritious,2.606014062,2.606014062
nutty,2.886517917,2.886517917
nymphomaniac,2.142669198,2.142669198
o'clock,3.940327488,3.940327488
o.k.,2.367629269,3.183814635
obedient,3.202396701,3.202396701
obediently,1,1
obese,2.746037733,2.746037733
objectionable,2.303972627,2.303972627
objective,2.972566264,2.972566264
objectively,2.721621964,2.721621964
obligate,3,3
obligated,3.340274023,3.340274023
obligatorily,3,3
obligatory,2.30460595,2.30460595
obliged,4,4
obliging,4,4
oblique,2.325409741,2.325409741
obliquely,3.541234481,3.541234481
oblivious,2.438254028,2.438254028
obnoxious,2.153685682,2.153685682
obnoxiously,2.546740967,2.546740967
obscene,2.557429384,2.557429384
obscenely,2.699886683,2.699886683
obscure,2.710668021,2.710668021
obsequious,1.870037542,1.870037542
observable,4,4
observant,2.798815226,2.798815226
observational,3.720412293,3.720412293
observed,2.962842436,2.962842436
obsessed,5,5
obsessional,2.419560617,2.419560617
obsessive-compulsive,2.977037542,2.977037542
obsessive,2.633209555,2.633209555
obsessively,2.854946585,2.854946585
obsolete,2.597071811,2.597071811
obstinate,4.418212636,4.418212636
obstinately,3,3
obtainable,3.541234481,3.541234481
obtrusive,3.371104373,3.371104373
obtrusively,2,2
obtuse,2.411105576,2.411105576
obtusely,3,3
obvious,2.452630025,2.452630025
obviously,2.649154185,2.649154185
occasional,2.660552709,2.660552709
occasionally,2.976292708,2.976292708
occidental,5,5
occult,1,1
occupational,3.312963962,3.312963962
occupied,2.993912586,2.993912586
oceanic,3.164366113,3.164366113
ochre,1,1
octogenarian,2.322197275,2.322197275
ocular,1,1
odd,2.805488389,2.805488389
oddly,2.8393004,2.8393004
odious,1.844453954,1.844453954
odorless,1,1
of a sudden,2.648719827,2.648719827
of age,3.202268337,3.202268337
of all time,4.130630981,4.130630981
of course,3.078504157,3.078504157
of each person,3.719581392,3.719581392
of import,2.974390887,2.974390887
of late,2.976528885,2.976528885
of necessity,2.451882069,2.451882069
of the essence,2.978380673,2.978380673
off and on,3.410006682,3.410006682
off guard,3.403733592,3.403733592
off the beaten track,4.239183994,4.239183994
off the hook,2.734935191,2.734935191
off-base,3.851923716,3.851923716
off-center,3.851923716,3.851923716
off-color,1.785092426,1.785092426
off-guard,3.668770004,3.668770004
off-limits,2.554986914,2.554986914
off-putting,2.711910007,2.711910007
off-the-cuff,4.173270507,4.173270507
off-the-wall,3.622477466,3.622477466
off,2.532175322,2.608249767
offbeat,2.959675989,2.959675989
offended,2.21008213,2.21008213
offensive,2.170147605,2.170147605
offensively,1.679815244,1.679815244
offhand,2.126177485,2.165643916
offhanded,5,5
offhandedly,3,3
official,2.831793522,2.831793522
officially,3.01838039,3.01838039
offish,5,5
offshore,3,3.778517328
often,3.062767458,3.062767458
ok,2.421303804,2.430993075
okay,2.474743921,2.474743921
old-fashioned,2.827248316,2.827248316
old-hat,3,3
old-time,3.371104373,3.371104373
old-world,1.753996714,1.753996714
old,2.879466074,2.879466074
olden,3.513778847,3.513778847
older,3.03433356,3.03433356
oldish,3,3
olfactory,2.113562375,2.113562375
oligarchic,1,1
olive,1.381854225,1.381854225
olympic,3.312963962,3.312963962
ominous,3.251541337,3.251541337
ominously,3.070723314,3.070723314
omnifarious,4,4
omnipotent,2.81024709,2.81024709
omnipresent,3.946175952,3.946175952
omniscient,3.073165678,3.073165678
omnivorous,2.113562375,2.113562375
on a regular basis,3.24309694,3.24309694
on air,3.254647806,3.254647806
on an individual basis,3,3
on and off,2.635967907,2.635967907
on average,2.540939123,2.540939123
on base,2.933611598,2.933611598
on board,2.704631368,2.704631368
on camera,5,5
on earth,2.892414659,2.892414659
on faith,3.383600738,3.383600738
on fire,2.324475739,2.324475739
on guard,4.29536327,4.29536327
on hand,3.122949214,3.122949214
on it,2.756798416,2.756798416
on occasion,3.05706708,3.05706708
on one hand,2.791983062,2.791983062
on paper,2.957535154,2.957535154
on purpose,2.540284069,2.540284069
on tap,3.010573937,3.010573937
on that point,2.750188976,2.750188976
on that,2.822395102,2.822395102
on the button,3.679274827,3.679274827
on the coattails,2.394258351,2.394258351
on the contrary,2.900552345,2.900552345
on the dot,4,4
on the face of it,2.565545619,2.565545619
on the fence,2.8929149,2.8929149
on the fly,3.04406884,3.04406884
on the go,2.753555381,2.753555381
on the hook,4,4
on the job,2.66689837,2.66689837
on the loose,3.832344532,3.832344532
on the nose,3.818375464,3.818375464
on the offensive,2,2
on the one hand,2.718559172,2.718559172
on the other hand,2.723975545,2.723975545
on the side,2.756175651,2.756175651
on the sly,1.697155506,1.697155506
on the spot,3.18212399,3.18212399
on the spur of the moment,4,4
on the table,2.893347785,2.893347785
on the way,3.173858108,3.173858108
on the whole,2.952440884,2.952440884
on the wing,2.554986914,2.554986914
on time,3.119131196,3.119131196
on trial,3.380792266,3.380792266
on your guard,5,5
on-going,3.088078687,3.088078687
on-line,2.91815195,2.91815195
on-the-job,2,2
on,2.906954396,2.906954396
once again,3.083473016,3.083473016
once and for all,2.803873107,2.803873107
once in a while,3.070240842,3.070240842
once more,3.348784681,3.348784681
once,3.253405104,3.253405104
oncoming,2.843240949,2.843240949
one after another,3.03562315,3.03562315
one and only,2.919498986,2.919498986
one at a time,2.365086203,2.365086203
one by one,2.799453247,2.799453247
one hundred forty,3,3
one hundred,2.796486612,2.796486612
one thousand,4.501498087,4.501498087
one time,2.963434781,2.963434781
one-dimensional,2.048955858,2.048955858
one-eyed,3.715093417,3.715093417
one-handed,2.583542611,2.583542611
one-on-one,3.282327202,3.282327202
one-piece,3,3
one-sided,2.686206821,2.686206821
